meeting_date,sentiment_score
1993-03-23,0.28267282
1993-05-18,0.0030009858
1993-07-07,-0.020304374
1993-08-17,-0.038218793
1993-09-21,-0.008148463
1993-11-16,0.40486765
1993-12-21,0.46657574
1994-02-04,0.6063424
1994-03-22,0.9005583
1994-05-17,0.8957979
1994-07-06,0.98182786
1994-08-16,0.94399583
1994-09-27,0.90398574
1994-11-15,0.7597686
1994-12-20,0.6091723
1995-02-01,0.34507746
1995-03-28,0.10881091
1995-05-23,0.01717819
1995-07-06,-0.20068781
1995-08-22,-0.1829515
1995-09-26,-0.21018662
1995-11-15,-0.050993647
1995-12-19,-0.1372265
1996-01-31,-0.11772065
1996-03-26,-0.056621697
1996-05-21,0.019025516
1996-07-03,0.022600573
1996-08-20,0.0043880353
1996-09-24,0.06303225
1996-11-13,0.072432674
1996-12-17,0.11415163
1997-02-05,0.112497605
1997-03-25,0.102184445
1997-05-20,0.0744536
1997-07-02,-0.008898646
1997-08-19,-0.042140063
1997-09-30,-0.056008928
1997-11-12,0.03178702
1997-12-16,-0.002715524
1998-02-04,0.07019887
1998-03-31,-0.06693901
1998-05-19,-0.18226367
1998-07-01,-0.27583596
1998-08-18,-0.2239441
1998-09-29,-0.21168137
1998-11-17,-0.20474821
1998-12-22,-0.1102968
1999-02-03,0.02136333
1999-03-30,0.31625533
1999-05-18,0.236751
1999-06-30,0.2700799
1999-08-24,0.3650214
1999-10-05,0.5269971
1999-11-16,0.6362661
1999-12-21,0.60698444
2000-02-02,0.666308
2000-03-21,0.69557315
2000-05-16,0.5693227
2000-06-28,0.12551798
2000-08-22,-0.12346179
2000-10-03,-0.5135596
2000-11-15,-0.67194057
2000-12-19,-0.71979225
2001-01-31,-0.7326547
2001-03-20,-0.7965423
2001-05-15,-1.0419419
2001-06-27,-0.9520096
2001-08-21,-0.74763215
2001-10-02,-0.5056065
2001-11-06,-0.43217894
2001-12-11,-0.3437324
2002-01-30,-0.17993098
2002-03-19,0.07134969
2002-05-07,-0.1235692
2002-06-26,-0.108074
2002-08-13,-0.2090029
2002-09-24,-0.16401231
2002-11-06,-0.15816572
2002-12-10,-0.17949241
2003-01-29,-0.093515426
2003-03-18,-0.10960399
2003-05-06,-0.095362104
2003-06-25,-0.04285466
2003-08-12,-0.06334578
2003-09-16,-0.09554827
2003-10-28,-0.0799666
2003-12-09,-0.008569451
2004-01-28,-0.21268469
2004-03-16,0.116601326
2004-05-04,0.34151533
2004-06-30,0.51996934
2004-08-10,0.6317712
2004-09-21,0.7759081
2004-11-10,0.7474126
2004-12-14,0.5862888
2005-02-02,0.7435447
2005-03-22,0.79077625
2005-05-03,0.73117816
2005-06-30,0.86007655
2005-08-09,0.7845158
2005-09-20,0.906717
2005-11-01,0.83897835
2005-12-13,0.8722032
2006-01-31,0.8122479
2006-03-28,0.6543735
2006-05-10,0.45083448
2006-06-29,0.34773132
2006-08-08,0.10600094
2006-09-20,-0.021513755
